sale_price,year_sold,year_built,lot_area,basement_area,living_area,full_bath,half_bath,bedroom,garage_cars,garage_area,ac,zoning,neighborhood,quality,condition
135960,2006,1979,7032,943,943,1,0,2,2,600,Y,Residential_Low_Density,nb_07,average,average
139500,2006,1952,12778,1008,1008,1,0,2,1,280,Y,Residential_Low_Density,nb_07,average,average
127000,2006,1956,7700,301,1145,1,0,3,2,684,Y,Residential_Low_Density,nb_07,average,good
133500,2006,1956,11050,1005,1005,1,0,2,1,319,Y,Residential_Low_Density,nb_07,average,average
125000,2006,1955,13600,1056,1056,1,1,3,1,300,Y,Residential_Low_Density,nb_07,average,average
180000,2006,1925,22136,2171,2640,2,1,5,3,1008,Y,Residential_Low_Density,nb_13,average,average
127000,2006,1947,7500,784,1312,1,1,3,2,649,Y,Residential_Low_Density,nb_07,average,average
99800,2006,1930,10410,713,713,1,0,2,1,371,Y,Residential_Low_Density,nb_13,fair,good
117000,2006,1954,5400,833,833,1,0,2,1,326,Y,Residential_Low_Density,nb_13,average,good
86900,2006,1900,7008,448,720,1,0,1,1,280,Y,Residential_Low_Density,nb_13,average,good
120000,2006,1920,10800,1120,1130,1,0,2,2,720,Y,Residential_Low_Density,nb_13,average,average
155500,2006,1915,7200,663,1595,2,0,3,2,528,Y,Residential_Low_Density,nb_13,average,good
170000,2006,1936,10800,796,1466,2,0,3,2,566,Y,Residential_Low_Density,nb_13,average,good
165000,2006,1963,10184,1083,1146,1,0,3,1,294,Y,Residential_Low_Density,nb_07,average,average
159000,2006,1962,9786,912,1734,1,1,3,2,440,Y,Residential_Low_Density,nb_07,average,good
147000,2006,1962,9510,1135,1207,1,1,3,1,264,Y,Residential_Low_Density,nb_07,average,average
159500,2006,1959,8910,655,1194,1,0,3,2,539,Y,Residential_Low_Density,nb_07,average,average
129900,2006,1957,7100,816,816,1,0,2,1,308,Y,Residential_Low_Density,nb_07,average,good
277500,2006,1962,18275,1438,2448,3,0,3,2,441,Y,Residential_Low_Density,nb_07,good,good
207500,2006,1957,16321,1484,1600,1,0,2,1,319,Y,Residential_Low_Density,nb_07,average,average
147500,2006,1950,12144,910,1521,1,1,3,1,597,Y,Residential_Low_Density,nb_07,average,average
109900,2006,1950,7200,0,1040,1,0,2,2,420,Y,Residential_Low_Density,nb_07,average,average
133700,2006,1959,7560,1040,1040,1,0,3,1,286,Y,Residential_Low_Density,nb_07,average,average
81400,2006,1950,8544,0,1040,2,0,2,2,400,N,Residential_Low_Density,nb_07,fair,average
93500,2006,1950,8544,0,1040,2,0,2,2,400,N,Residential_Low_Density,nb_07,fair,average
119000,2006,1960,8512,1556,1556,2,0,4,0,0,Y,Residential_Low_Density,nb_07,average,average
141000,2006,1959,7945,1150,1150,1,0,3,1,300,Y,Residential_Low_Density,nb_07,average,average
146000,2006,1961,7000,1150,1150,1,0,3,1,288,Y,Residential_Low_Density,nb_07,average,average
155000,2006,1966,7590,660,1348,1,1,3,2,453,Y,Residential_Low_Density,nb_07,average,average
134500,2006,1962,10205,925,999,1,0,3,1,300,Y,Residential_Low_Density,nb_07,average,average
120000,2006,1962,7400,1045,1045,1,0,3,2,528,Y,Residential_Low_Density,nb_07,good,average
105000,2006,1962,7000,864,864,1,0,3,1,336,Y,Residential_Low_Density,nb_07,average,average
169000,2006,1900,9856,716,2014,2,0,5,2,624,Y,Residential_Medium_Density,nb_13,average,good
135000,2006,1948,9600,1212,1668,1,0,3,1,240,Y,Residential_Medium_Density,nb_13,average,average
111500,2006,1920,5520,1147,1657,1,0,4,1,162,N,Residential_Medium_Density,nb_13,average,average
156500,2006,1900,9600,780,1416,1,0,3,2,400,Y,Residential_Medium_Density,nb_13,average,good
139900,2006,1900,6451,712,1428,1,0,4,2,576,Y,Residential_Medium_Density,nb_13,good,good
105000,2006,1930,3960,502,1004,1,0,2,1,200,N,Residential_Medium_Density,nb_13,good,good
110000,2006,1930,5684,813,813,1,0,2,1,270,Y,Residential_Medium_Density,nb_13,average,good
111500,2006,1900,7745,938,1951,2,0,4,2,576,N,Residential_Medium_Density,nb_13,average,average
111500,2006,1925,5633,844,844,1,0,2,1,216,Y,Residential_Medium_Density,nb_13,average,good
116000,2006,1920,4400,648,1118,1,0,2,2,440,Y,Residential_Medium_Density,nb_13,average,good
96900,2006,1905,7614,738,1376,1,0,2,1,216,Y,Residential_Medium_Density,nb_13,fair,average
135500,2006,1955,6000,960,960,1,0,3,2,576,Y,Residential_Medium_Density,nb_13,average,good
139000,2006,1924,6000,816,1566,1,1,5,2,450,Y,Residential_Medium_Density,nb_13,average,good
61500,2006,1921,7830,492,492,1,0,1,1,200,Y,Residential_Medium_Density,nb_13,fair,average
126175,2006,1955,5820,1162,1163,1,0,3,1,220,Y,Residential_Medium_Density,nb_13,fair,good
163000,2006,1914,10800,880,1768,1,1,2,2,320,N,Residential_Medium_Density,nb_13,good,good
114504,2006,1910,3600,684,1368,1,0,3,1,216,N,Residential_Medium_Density,nb_13,average,good
157000,2006,1920,7200,596,1762,1,1,4,2,576,Y,Residential_Medium_Density,nb_13,good,good
475000,2006,1892,22950,1107,3608,2,1,4,3,840,Y,Residential_Medium_Density,nb_13,excellent,excellent
140200,2006,1939,6435,972,1577,1,0,3,1,312,Y,Residential_Low_Density,nb_23,average,average
202500,2006,1924,11737,848,1827,1,0,2,1,240,N,Residential_Low_Density,nb_23,average,good
159000,2006,1947,5000,1004,1664,2,0,3,2,420,Y,Residential_Medium_Density,nb_23,average,good
114500,2006,1934,6240,816,1176,1,0,3,2,528,Y,Residential_Medium_Density,nb_23,average,average
115000,2006,1936,6240,896,1344,1,0,3,1,240,Y,Residential_Medium_Density,nb_23,average,average
110000,2006,1930,6120,741,1324,1,0,3,1,180,Y,Residential_Medium_Density,nb_23,average,good
110500,2006,1925,6000,1103,1103,1,0,2,2,440,Y,Residential_Medium_Density,nb_13,average,average
109000,2006,1925,11672,816,816,1,0,2,1,210,Y,Residential_Low_Density,nb_23,average,average
220000,2006,1962,33120,1595,2486,2,0,5,2,576,Y,Residential_Medium_Density,nb_13,average,average
129000,2006,1970,9873,960,960,1,0,3,2,576,N,Residential_Low_Density,nb_23,average,average
117000,2006,1910,5310,485,1635,1,0,2,1,255,Y,Residential_Medium_Density,nb_13,average,good
52500,2006,1941,4118,693,693,1,0,2,0,0,N,Residential_Medium_Density,nb_13,average,average
116500,2006,1910,7518,396,1330,1,0,3,1,390,Y,Residential_Medium_Density,nb_06,average,good
119500,2006,1937,8600,780,1376,2,0,3,1,198,Y,Residential_Medium_Density,nb_06,average,average
91000,2006,1922,9786,1007,1077,1,0,3,1,210,N,Residential_Medium_Density,nb_06,fair,average
137500,2006,1951,12375,806,1422,1,0,3,1,288,Y,Residential_Low_Density,nb_17,average,average
125000,2006,1935,8250,0,1032,1,0,2,1,260,N,Residential_Low_Density,nb_01,average,good
80000,2006,1936,5220,830,879,1,0,2,1,180,Y,Residential_Low_Density,nb_11,average,fair
157000,2006,2004,5500,1073,1073,2,0,2,1,246,Y,Residential_Low_Density,nb_11,good,average
148000,2006,1963,11235,1051,1382,1,1,3,2,459,Y,Residential_Low_Density,nb_17,average,average
90000,2006,1967,10791,0,1296,2,0,2,2,516,Y,Residential_Low_Density,nb_17,average,average
154500,2006,1963,8414,1059,1068,1,0,3,1,264,Y,Residential_Low_Density,nb_17,average,good
132000,2006,1964,10366,912,934,1,0,2,1,336,Y,Residential_Low_Density,nb_17,average,good
149500,2006,1978,7844,672,1400,1,1,3,2,440,Y,Residential_Low_Density,nb_17,average,good
180000,2006,1968,10335,1461,1721,2,1,3,2,440,Y,Residential_Low_Density,nb_17,average,average
160500,2006,1978,7176,960,1040,1,0,3,2,616,Y,Residential_Low_Density,nb_17,average,average
156500,2006,1977,9662,1967,1967,2,0,6,2,580,Y,Residential_Low_Density,nb_17,average,average
157000,2006,1977,8235,1949,1949,2,0,6,2,586,Y,Residential_Low_Density,nb_17,average,average
155000,2006,1957,13125,1134,1803,2,0,3,2,484,Y,Residential_Low_Density,nb_17,average,average
145000,2006,1965,10246,648,960,0,0,0,1,364,Y,Residential_Low_Density,nb_17,average,excellent
168000,2006,1956,14175,1188,1437,1,1,3,2,576,Y,Residential_Low_Density,nb_17,average,average
278000,2006,1967,20355,1865,1830,1,0,2,2,521,Y,Residential_Low_Density,nb_16,good,average
130000,2006,1971,10820,782,810,1,0,2,2,576,Y,Residential_Low_Density,nb_17,average,good
142500,2006,1974,13350,864,894,1,0,3,2,440,Y,Residential_Low_Density,nb_17,average,average
148400,2006,1980,1700,430,1700,2,1,2,1,450,Y,Residential_Low_Density,nb_16,good,average
146000,2006,1954,9375,967,1350,1,1,3,2,504,Y,Residential_Low_Density,nb_01,average,average
225000,2006,1948,7800,896,2008,3,0,3,1,230,Y,Residential_Low_Density,nb_01,average,good
235000,2006,1928,19950,672,2009,2,0,4,3,795,Y,Residential_Low_Density,nb_01,average,good
415000,2006,1935,19800,1836,3672,3,1,5,2,836,Y,Residential_Low_Density,nb_01,average,good
182000,2006,1962,11679,1776,1560,2,0,3,2,528,Y,Residential_Low_Density,nb_01,average,average
149900,2006,1953,9525,1000,1609,1,1,5,1,305,Y,Residential_Low_Density,nb_01,average,average
123500,2006,1952,6420,980,1148,1,0,2,1,308,Y,Residential_Low_Density,nb_01,average,good
93000,2006,1954,8335,0,1124,1,0,3,0,0,Y,Residential_Low_Density,nb_01,average,average
91500,2006,1948,7585,810,1456,1,0,4,1,280,Y,Residential_Low_Density,nb_01,average,fair
180000,2006,1985,11200,1298,1298,2,0,3,2,403,Y,Residential_Low_Density,nb_24,average,average
215000,2006,1993,9554,777,1911,2,1,3,2,471,Y,Residential_Low_Density,nb_24,good,average
224500,2006,1993,9069,1344,1440,2,0,2,4,920,Y,Residential_Low_Density,nb_24,average,good
260000,2006,2005,11645,1734,1734,2,0,3,2,660,Y,Residential_Low_Density,nb_08,good,average
181000,2006,2005,9316,784,1596,2,1,3,2,610,Y,Residential_Low_Density,nb_08,good,average
280000,2006,1975,70761,1533,1533,2,0,2,2,576,Y,Residential_Low_Density,nb_16,good,average
148000,2006,1996,8846,870,914,1,0,2,2,576,Y,Residential_Low_Density,nb_08,average,average
145000,2006,1996,13015,1100,1100,1,1,3,2,462,Y,Residential_Low_Density,nb_08,average,average
187000,2006,1995,12438,781,1499,2,1,3,2,473,Y,Residential_Low_Density,nb_08,average,average
156000,2006,1995,13568,990,990,1,0,3,2,576,Y,Residential_Low_Density,nb_08,average,average
235000,2006,2000,9100,1525,1525,2,0,3,2,541,Y,Residential_Low_Density,nb_08,good,average
217000,2006,1997,9236,1479,1494,2,0,3,2,576,Y,Residential_Low_Density,nb_08,average,average
214000,2006,1999,10264,1588,1588,2,0,3,2,472,Y,Residential_Low_Density,nb_08,good,average
196000,2006,1999,9272,842,1749,2,1,3,2,515,Y,Residential_Low_Density,nb_08,good,average
217000,2006,1999,13426,951,1779,2,1,3,2,586,Y,Residential_Low_Density,nb_08,good,average
200000,2006,2002,13450,916,1861,2,1,3,2,492,Y,Residential_Low_Density,nb_08,good,average
205000,2006,2001,13704,1541,1541,2,0,3,3,843,Y,Residential_Low_Density,nb_08,good,average
132500,2006,1976,10780,911,954,1,0,3,2,576,Y,Residential_Low_Density,nb_08,average,average
174000,2006,1978,10385,995,1282,2,0,3,3,672,Y,Residential_Low_Density,nb_08,average,average
128500,2006,1969,9920,971,971,1,1,3,1,300,Y,Residential_Low_Density,nb_08,average,average
128500,2006,1972,9560,864,864,1,0,3,1,288,Y,Residential_Low_Density,nb_08,average,good
119900,2006,1972,7200,864,864,1,0,3,1,297,Y,Residential_Low_Density,nb_08,average,good
214000,2006,1999,9468,840,1755,2,1,3,2,530,Y,Residential_Low_Density,nb_08,average,average
275000,2006,2001,14781,1753,1787,2,0,3,3,748,Y,Residential_Low_Density,nb_08,good,average
197000,2006,2002,8726,872,1909,2,1,4,2,529,Y,Residential_Low_Density,nb_08,good,average
230000,2006,2002,8125,1654,1654,2,0,3,3,900,Y,Residential_Low_Density,nb_08,good,average
268500,2006,1999,10566,1090,2214,2,1,3,3,646,Y,Residential_Low_Density,nb_08,good,average
237000,2006,1995,11250,930,1995,2,1,4,2,610,Y,Residential_Low_Density,nb_08,good,average
274300,2006,1998,9750,1108,2097,2,1,3,2,583,Y,Residential_Low_Density,nb_08,good,average
216837,2006,2004,9100,1860,1836,2,0,3,2,484,Y,Residential_Low_Density,nb_08,good,average
133000,2006,2003,4435,848,848,1,0,1,2,420,Y,Residential_Medium_Density,nb_08,average,average
207000,2006,2003,8810,1390,1390,2,0,3,2,545,Y,Residential_Low_Density,nb_08,good,average
195000,2006,2004,12393,847,1948,2,1,4,2,434,Y,Residential_Low_Density,nb_08,good,average
196500,2006,2004,11645,860,1720,2,1,3,2,565,Y,Residential_Low_Density,nb_08,good,average
102000,2006,1951,8877,836,1220,1,0,2,2,396,Y,Residential_Low_Density,nb_01,average,average
117250,2006,2002,8050,914,914,1,0,2,0,0,Y,Residential_Low_Density,nb_01,average,average
229000,2006,2003,11060,1150,2314,2,1,3,2,502,Y,Residential_Low_Density,nb_01,good,average
145000,2006,2005,3675,547,1072,1,0,2,2,525,Y,Residential_Medium_Density,nb_01,average,average
134000,2006,2004,2522,970,1709,2,0,3,2,380,Y,Residential_Medium_Density,nb_01,good,average
130000,2006,2004,2522,970,1709,2,0,3,2,380,Y,Residential_Medium_Density,nb_01,average,average
137500,2006,2004,2522,970,1709,2,0,3,2,380,Y,Residential_Medium_Density,nb_01,good,average
97900,2006,1948,6956,624,936,1,0,3,1,265,Y,Residential_Low_Density,nb_01,average,good
104900,2006,1924,9738,784,1221,1,0,4,1,392,Y,Residential_Low_Density,nb_01,average,good
116000,2006,1918,8248,686,1250,1,1,3,1,280,Y,Residential_Low_Density,nb_01,average,good
118500,2006,1912,6204,795,2230,1,0,5,1,440,N,Residential_Low_Density,nb_11,average,average
35000,2006,1922,8088,498,498,1,0,1,1,216,N,Residential_Low_Density,nb_01,poor,fair
121000,2006,1910,11388,616,1273,1,0,3,1,275,N,Residential_Low_Density,nb_01,average,good
160000,2006,1916,7082,686,1928,2,0,5,0,0,Y,Residential_High_Density,nb_11,average,good
140000,2006,1940,8400,940,1595,1,0,2,1,240,Y,Residential_Low_Density,nb_11,average,average
137000,2006,1938,10890,1058,1551,2,0,3,1,240,Y,Residential_Low_Density,nb_11,average,average
149000,2006,1920,4899,755,1510,1,0,3,1,216,Y,Residential_Low_Density,nb_11,average,good
200100,2006,1920,7588,793,1802,1,1,4,1,216,Y,Residential_Low_Density,nb_05,good,average
112000,2006,1941,6191,824,1288,1,0,4,1,240,N,Residential_Low_Density,nb_11,average,average
230000,2006,1929,11435,792,1517,1,0,3,2,400,Y,Residential_Low_Density,nb_05,good,good
194000,2006,1940,12400,901,1717,1,1,2,1,410,Y,Residential_Low_Density,nb_05,average,average
250000,2006,1936,11500,1017,2057,1,1,3,1,180,Y,Residential_Low_Density,nb_05,good,good
210000,2006,1930,14210,697,1801,1,1,3,2,365,Y,Residential_Low_Density,nb_05,average,good
257000,2006,1950,15600,1168,2315,2,0,4,1,342,Y,Residential_Low_Density,nb_05,average,good
157000,2006,1953,15750,1165,1336,1,0,2,1,375,Y,Residential_Low_Density,nb_05,average,average
223000,2006,1969,16381,1844,1844,2,0,3,2,540,Y,Residential_Low_Density,nb_05,average,average
145400,2006,1926,7000,861,1285,1,0,3,2,506,Y,Residential_Medium_Density,nb_06,average,good
72000,2006,1925,8534,432,672,1,0,2,0,0,N,Residential_Medium_Density,nb_06,average,average
85000,2006,1925,7030,641,641,1,0,2,1,272,Y,Residential_Medium_Density,nb_06,average,average
139000,2006,1957,9060,967,1638,2,0,4,1,384,Y,Residential_Medium_Density,nb_06,average,average
300000,2006,2004,3842,1594,1646,2,0,2,2,525,Y,Residential_Medium_Density,nb_05,good,average
242500,2006,1979,23580,1625,1625,2,0,3,2,576,Y,Residential_Low_Density,nb_20,average,average
209000,2006,2001,9116,1491,1491,2,0,3,2,490,Y,Residential_Low_Density,nb_20,good,average
135000,2006,1977,10530,975,1004,1,0,2,2,504,Y,Residential_Low_Density,nb_20,average,average
148000,2006,1975,11080,1128,1210,2,0,3,2,528,Y,Residential_Low_Density,nb_20,average,average
228000,2006,1981,16669,1686,1707,2,1,2,2,511,Y,Residential_Low_Density,nb_21,good,average
176000,2006,1987,13811,1112,1137,2,0,2,2,551,Y,Residential_Low_Density,nb_21,average,average
180000,2006,1990,8049,1309,1339,2,0,2,2,484,Y,Residential_Low_Density,nb_21,good,average
250000,2006,1990,11170,1216,2514,2,1,4,2,693,Y,Residential_Low_Density,nb_21,good,average
202000,2006,2000,8098,1381,1403,2,0,2,2,470,Y,Residential_Low_Density,nb_21,average,average
312500,2006,2002,14331,1800,1800,2,0,3,3,765,Y,Residential_Low_Density,nb_21,good,average
215000,2006,1997,7020,1288,1368,2,0,2,4,784,Y,Residential_Medium_Density,nb_20,good,average
164000,2006,1998,4500,1216,1216,2,0,2,2,402,Y,Residential_Medium_Density,nb_20,average,average
104500,2006,1977,2665,264,1304,1,1,3,1,336,Y,Residential_Medium_Density,nb_02,average,average
127000,2006,1977,2665,757,1475,2,0,4,1,336,Y,Residential_Medium_Density,nb_02,average,average
151400,2006,1973,3964,942,2521,2,1,5,2,576,Y,Residential_Medium_Density,nb_02,average,average
126500,2006,1968,10172,864,874,1,0,3,1,288,Y,Residential_Low_Density,nb_20,average,good
146500,2006,1970,11836,1652,1652,2,0,4,3,928,Y,Residential_Low_Density,nb_20,average,average
73000,2006,1970,1470,630,630,1,0,1,0,0,Y,Residential_Medium_Density,nb_02,average,average
79500,2006,1970,1526,546,1092,1,1,3,0,0,Y,Residential_Medium_Density,nb_02,average,average
160000,2006,1977,17400,1126,1126,2,0,3,2,484,Y,Residential_Low_Density,nb_20,average,average
142500,2006,1984,7937,1003,1003,1,0,3,2,588,Y,Residential_Low_Density,nb_20,average,average
132000,2006,1992,10441,912,970,1,0,3,0,0,Y,Residential_Low_Density,nb_20,average,average
170000,2006,1974,10010,1389,1389,1,0,2,2,418,Y,Residential_Low_Density,nb_20,average,average
